"","BW11.C","BW11.D","BW14.A","BW14.B","1174.C","1174.D","BW09.A","BW09.B","BW09.C","BW09.D","BW19.C","BW19.D","BW23.A","BW23.B","wilcox.pval.2v4","mean.diff.2v4","median.diff.2v4","mean.p53.2v4","mean.wt","median.p53.2v4","median.wt","sd.p53.2v4","sd.wt"
"CAF.ISG:hypoxia1",0.00359957169781688,0.101731095441806,-0.015414739446327,0.0595459128514196,-0.0474673702922382,-0.00113922726642574,0.0172237901774961,0.0754076066737466,0.0676420596933404,0.0244626031010445,0.0137034059457963,0.0439856646126971,0.0795731006141081,0.0759000069605193,0.945054945054945,0.00243629611417032,-0.00265139158225257,0.0373654601361788,0.0371670502792277,0.0315727422746183,0.0342241338568708,0.0534190733132871,0.0414005217287639
"Pericyte:hypoxia1",0.0744729129690453,0.0914825125375876,-0.0741148515200401,-0.0765954578081608,0.00753692812546566,0.109264378759574,-0.00715040286351503,0.0366326475925772,-0.00528448358731518,0.0065621536348323,0.0271086818902866,0.0335673149102577,0.0894689486652442,0.0355744313316707,0.733266733266733,-0.0295167808012998,-0.0301589676757696,0.003811279044608,0.023335012786447,0.000179030724502587,0.0303379984002722,0.0916824898715502,0.0387066732434448
"SmoothMuscle.Pericyte:hypoxia1",0.0785509758155095,0.0854898680469668,-0.0797981271551392,-0.0411617069883903,0.122739366888469,0.126036635050723,0.0559040000360159,0.105098872520342,0.0388154278047499,0.0291276824416345,0.0589508436908082,0.0344872280822901,0.243673660002899,0.198040829611046,0.187812187812188,-0.0905172021831611,-0.0633302236920154,0.0107702524297367,0.0883375308309625,0.0186946344135596,0.082024858105575,0.083818866631806,0.0731409477421288
"CAF.Complement:hypoxia1",0.0689326036604507,0.0682699051557602,-0.00691730171308533,0.0272064853007878,0.0511886718835895,-0.00142953634278975,0.0869503340412482,0.0193208542614126,0.109315815802442,0.0750998893109654,0.0745725998166009,0.0384049724859538,0.15731280154582,0.151208659788202,0.187812187812188,-0.0368215831583662,-0.0270980493355092,0.0393729231009783,0.0717410498085666,0.047738195228274,0.0748362445637832,0.0365130908430337,0.0524269689937546
"CAF.ADH1B:hypoxia1",-0.0685329898261508,-0.0426176781899881,-0.0896283416356113,-0.048591714348836,0.0415669064049425,-0.00128984600598152,0.0820919490973978,0.0186986121483539,0.0963452708595044,0.0513135512855354,0.00473041298913926,0.0229156303358077,0.087040500933147,0.0643092376478151,0.001998001998002,-0.109114903569713,-0.105002580932732,-0.0623426810001465,0.0381027737588023,-0.0585623520874934,0.046440228845239,0.0212993898142746,0.035144955550005
"Myofibroblast:hypoxia1",0.0606562889621537,0.0452925733987216,0.169605989379444,0.129333918888927,-0.000947371608869737,0.0850074661131861,-0.00279585814057673,0.0119232052961377,0.0210589842428163,0.0224158992974044,0.052060838349115,0.0428459780254314,0.112780491851562,0.0984863037952974,0.0759240759240759,0.0569385989351611,0.0623641652641224,0.101222192657311,0.0520154414645846,0.0949951039255403,0.0326309386614179,0.0584246741792964,0.0417370514644294
"CAF.OGN:hypoxia1",0.0687112993720709,0.104436654472999,-0.0643732872485597,-0.0378504504286879,0.112618508569953,0.0606900087148075,0.0230302756691231,0.0161551820542243,0.0457871085509072,0.0466695626390304,0.0227533621709955,0.0603975556102863,0.116471680115567,0.0422533686150112,0.635364635364635,-0.036951607229035,-0.0307979111232774,0.0177310540419556,0.0462705602073834,0.0154304244716915,0.0462283355949688,0.0815419586429712,0.0350344936797343
"CAF.Ribo:hypoxia1",0.0166017582944771,0.0402116058716145,0.0762699760244137,0.0410111395566809,0.064012401703876,-0.000361505907057782,0.030653604343623,0.0135347090568048,-0.0168129151063775,-0.0169671583399912,0.0276149657513015,-0.0143610196608555,0.113443828162023,0.14771074813707,0.373626373626374,0.00867685412275501,0.0200365353100946,0.0435236199367966,0.0354071634270088,0.0406113727141477,0.0205748374040531,0.0245926307806061,0.0570622761637195
"CAF.APOE.IGFBP:hypoxia1",0.0401607913305502,0.0157528697561364,-0.0423731673198631,-0.0428921529630933,0.10095343073151,0.0423505271626814,0.0896445741762788,0.099636925392402,0.0491910751769457,0.0523605104451133,0.0224506459070504,0.0108089160310808,0.232517041811854,0.228352416239731,0.013986013986014,-0.100164521106532,-0.0843126910925594,-0.00733791479906746,0.0804885372828686,-0.0133101487818633,0.0710025423106961,0.0419558664391636,0.0787205256000351
"CAF.Cycling:hypoxia1",0.0226487905972238,0.0638373815670575,0.0416123529417892,0.00825027833765862,0.0499702610750923,0.026172937807615,-0.00748236148146832,-0.00462321483636238,-0.0277940860006033,0.0218360357045839,0.0164396031364897,0.0304528176249945,0.0634120566128041,0.127483536802218,0.635364635364635,0.00450044221639592,0.00812608501340703,0.0340872008609323,0.0276470786166384,0.0321305717695065,0.0240044867560994,0.0240837771173992,0.0437489632222695
"Endo.IFN:hypoxia1",-0.0202868440166693,0.0372866646444253,-0.0617612402829437,-0.0240512334871822,0.102187976184571,0.00285954594965144,0.0161530274394877,0.00795097490427058,0.00807433625481887,0.0385216692368571,0.00181549398645513,-0.0158644642424984,0.00852711256682032,0.0190779598487656,0.105894105894106,-0.0361335264985124,-0.0304697631627453,-0.0172031632855925,0.0150229453310925,-0.0221690387519258,0.00830072441081959,0.0408695841504084,0.0323726266654398
"Pulmonary.Venous:hypoxia1",-0.0407845832559132,0.00928202551536179,-0.116944917273377,-0.116714078350553,0.138737019836465,0.113418362827157,0.03469967260555,0.0296190991677053,0.0179652036748812,0.0370748863104966,0.0231448350801356,0.0146914360247374,0.19652681569302,0.144840502286939,0.001998001998002,-0.141362171691829,-0.114636610261256,-0.0662903883411202,0.0576367050142304,-0.078749330803233,0.0358872794580233,0.061833555196339,0.0665713445776789
"Aerocyte:hypoxia1",-0.0979350466345396,-0.107482398122031,-0.0771748196736404,-0.0888251577114699,0.0170432857404978,0.0562053488281879,0.0334954262422465,0.0322979975125299,0.00964619570158648,0.00424226516006816,-0.0593726124149975,0.00127884815020672,0.0170531831643157,0.0470840648223732,0.001998001998002,-0.108751755826122,-0.110428336625412,-0.0928543555354201,0.00637716774504954,-0.0933801021730047,0.0170482344524068,0.0129341322593326,0.0320292476880798
"Arterial:hypoxia1",0.0455233775415318,0.0376780765709726,-0.0718833858952964,-0.0427826368117355,0.146363942547279,0.0841294029430934,0.0183984545645929,0.0722758673915493,0.0502752786916035,0.0425313418874254,0.042574893520301,0.0842377225436598,0.133851593362295,0.0920335789436664,0.023976023976024,-0.0845333497881784,-0.0807549152877028,-0.00786614214863186,0.0658081308712481,-0.00255228012038143,0.0782026351673213,0.0584296892798057,0.0407095673021213
"Capillary.PLVAP:hypoxia1",0.0334866732949114,0.0788000272739759,-0.0576347179705594,-0.0455395224972369,0.0800380650153067,0.0939984020260723,0.013797986694869,0.0451871718552173,0.0226730936208758,-0.00323368518822205,0.0348145887047507,0.0790732315620448,0.163828908979835,0.121007658878096,0.105894105894106,-0.0628404271896118,-0.0681566263097938,0.00227811502527275,0.0550587181501463,-0.00602642460116275,0.0621302017086311,0.0650785453107455,0.052219337973272
"Systemic.Venous:hypoxia1",-0.0405842637086645,0.0279240114890728,-0.187065007769843,-0.0962845741171544,0.205158890580713,0.127881867614098,-0.0204522543246278,0.0487381148326225,0.0136535315602294,-0.00936452828375583,0.0267902353988561,0.0361786782252,0.165589959042146,0.16594433246202,0.023976023976024,-0.150014341237397,-0.110892815441821,-0.0740024585266472,0.0603485684536679,-0.0684344189129094,0.0424583965289113,0.0908944694894705,0.082136648105178
"Capillary:hypoxia1",-0.123939334305131,-0.0493714370484284,-0.0520778237839148,-0.0585881319185967,0.0805954033952791,0.0974827814028138,0.0167200822256638,0.0800719416526351,0.00400253239795594,0.0188479322870481,0.00381149773612341,0.0400533251243498,0.186269831852612,0.0986733124860575,0.001998001998002,-0.133647045820072,-0.115395611239748,-0.0709941817640177,0.0516309553310856,-0.0553329778512558,0.0600626333884924,0.0355080786049023,0.0575989091378603
"Lymphatic:hypoxia1",-0.0752204517317259,-0.0442436238730825,-0.0861334173536953,-0.0634070684718996,0.0827164069731016,0.0759211444222,0.00732918387604541,-0.0285231954117412,-0.0074274873593375,0.00714845427311869,0.0375331872667774,0.00881235033948345,0.0592780776232376,0.102814913308783,0.001998001998002,-0.101811443888768,-0.0924865289049432,-0.0672511403576008,0.0256541788036154,-0.0693137601018128,0.0231727688031304,0.0179273814018558,0.0437246821744547
"Capillary.ECM:hypoxia1",0.0358248972639044,0.0310198748790141,-0.054488886908189,-0.0405591632814474,0.0166858662244143,0.0505046878457755,0.00218647008939124,0.0124366901152538,0.00730913644030247,-0.00641569739622148,-0.0113603701309573,0.00686290847257133,0.161837531071775,0.216929784471777,0.453546453546454,-0.0527485202320877,-0.0146425574789948,-0.00705081951167946,0.0378561676293305,-0.00476964420121666,0.00987291327777815,0.0471200035403168,0.0786175376620471
"Endo.Cycling:hypoxia1",0.0481376014189754,-0.00737184859943841,-0.00881745569664983,0.00390682483448423,0.0638403290784684,-0.000549132403524926,0.026162175893285,0.031446975778347,0.00780656353135875,-0.017580143673058,0.0418469134112917,0.0278018918249535,0.0486170124160051,0.0524143783165075,0.23976023976024,-0.0192169159280206,-0.0313569456841273,0.00896378048934284,0.0259739808189198,-0.00173251188247709,0.0296244338016503,0.0267281760491958,0.0254137726834178
"Nonmalig:hypoxia1",-0.20706729390715,-0.184915623381696,-0.254658818227316,-0.171305128622878,-0.165060281104288,-0.162739484733546,-0.067302906420414,-0.0354886015566126,-0.0649284614793785,-0.0689828389616959,-0.0635288388968803,-0.0311503211867888,-0.263041531759573,-0.211880400384468,0.0759240759240759,-0.0910763493863955,-0.127848585953368,-0.20448671603476,-0.118673526827866,-0.195991458644423,-0.0681428726910549,0.0365510812944613,0.0809415360134201
"mean_nUMI_factorsfact_14:hypoxia1",0.102519258071731,0.117858290333773,0.309794370541526,0.278278648767342,0.220603428015796,0.149009258244148,0.175217216742347,0.0759415884662634,0.185473421313983,0.183529815206888,0.0519677648742576,0.0946751963179779,0.154108778258647,0.0870083289806941,0.303696303696304,0.0643591622864928,0.0465094512991602,0.202112641928593,0.150528495017122,0.198068469550558,0.151559018251397,0.107104704449359,0.0564163167665058
"hypoxia1:hypoxia.hallmark1",0.293753141296987,0.271852667384744,0.605888820196007,0.520830849445797,0.566875995706543,0.477906328730989,0.407551694396458,0.232573168102935,0.426863925950621,0.407603287480637,0.29902945809145,0.256107421335951,0.428970906127504,0.499420797359563,0.733266733266733,0.0227910712526183,-0.00994161134423704,0.423081369580883,0.411248530248041,0.407291995371392,0.417233606715629,0.165901010458287,0.107707596333206
"hypoxia.hallmark1:hypoxia.hallmark1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.635256295997248,0,0,1,1,1,1,0,7.40148683083438e-17
"pemt1:hypoxia.hallmark1",0.271105235901394,0.275119792129673,0.538648606287609,0.474438755736743,0.490226104895987,0.451008002461552,0.325026057496429,0.179657045035478,0.386047606001039,0.339573090786125,0.151424226512566,0.235864360398165,0.48397945332782,0.490013249320026,0.733266733266733,0.0365461778903363,0.0119689255396261,0.389828097513855,0.364296177451994,0.374779273933208,0.362810348393582,0.137306980291307,0.129451974569046
"emt.hallmark1:hypoxia.hallmark1",0.418054085071985,0.44868393785203,0.55837781718999,0.509708505104986,0.584516002419924,0.579597507995887,0.42207252129964,0.333731200256504,0.453504972561935,0.437074431725979,0.401858070302632,0.423723896276978,0.614018111286173,0.613624568565147,0.945054945054945,-0.00266604196433207,0.0339065193345516,0.483706086304748,0.488493617072344,0.479196221478508,0.445289702143957,0.0626863337710647,0.101555405860621
"Glycolysis.Hypox:hypoxia.hallmark1",0.0741273981865348,0.0355862285436877,0.00523449824473684,0.00601006868358636,-0.130930648109746,-0.0671480924463404,-0.0173813087717085,-0.00454600189192635,-0.0559686857614568,-0.035953510106378,0.134471884697321,0.124067671039665,-0.148126360970564,-0.141487259640181,0.105894105894106,0.064539779610768,0.0667592465475545,0.0302395484146364,-0.0306356584797936,0.020798148613637,-0.0459610979339174,0.0324912837955026,0.100038939785865
"Secretory:hypoxia.hallmark1",0.0461876222355464,0.0366866407827375,0.0908217098684381,0.0845235128834326,-0.0282914693019103,-0.00398494737114467,0.0553394043003491,0.002647517180163,0.0264414679930074,-0.00674048026641424,0.0941804627592397,0.131122450845079,-0.080687360335835,-0.15589004980749,0.187812187812188,0.0611411718430343,0.0660242826549803,0.0645548714425387,0.0107873189889524,0.0653555675594895,-0.000668715095490831,0.0270966637886594,0.0825893538597577
"B.T.Myeloid:hypoxia.hallmark1",0.0368730539293635,-0.035968275094286,0.0214254173062483,0.04982485117653,-0.072851766891411,-0.0752429264044434,0.00209876571205368,0.0326019157110266,0.0464288931662976,0.0101822906981611,0.0398292652036971,0.0485055023221487,-0.0529996998064287,-0.0343026913948173,0.453546453546454,0.0236138069978355,0.0230087074126985,0.018038761829464,-0.000538690955198687,0.0291492356178059,0.00614052820510738,0.037829950689393,0.0493394978756073
"Ribosome:hypoxia.hallmark1",0.0666970807087699,0.0771103783419493,0.00726532326665757,0.0643066565995284,-0.217147462524864,-0.158526446892241,-0.0871471936913552,0.0498659756766702,-0.152060840267071,-0.113674541281033,0.131920858722608,0.0904727773514717,-0.237379899468378,-0.197574526565248,0.141858141858142,0.14296998962317,0.198369559428201,0.0538448597292263,-0.0751767856672647,0.0655018686541491,-0.132867690774052,0.0315466128728543,0.133312399632795
"MT.respiration:hypoxia.hallmark1",-0.0726481157257034,-0.0946276314670708,0.10159171259285,0.00451203726235602,-0.174080858338016,-0.136361366152886,-0.0540252823871461,-0.0302211346636434,-0.0807571548115451,-0.0838656694396377,0.0390747442972756,-0.0441587875808491,-0.0116630256020239,-0.0715135800586541,0.53946053946054,0.0494642121393206,0.0287013919912265,-0.015292999334392,-0.058460007043161,-0.0340680392316737,-0.0627694312229001,0.0887653622174799,0.0606244103595253
"AT.SFTPA2.1:hypoxia.hallmark1",0.0139071250179578,-0.00335971756109369,0.00442317305739727,-0.0173623623627071,-0.203411765572685,-0.171430889217738,-0.0386727108731194,0.00400691454192026,-0.0792541338572021,-0.0649042919970074,0.135001374756334,0.107686274360039,-0.0839180275493539,-0.04136172379817,0.187812187812188,0.0430279524585869,0.0536647356457405,-0.00059794546211144,-0.0412383037790627,0.000531727748151791,-0.0531330078975887,0.0132197044843726,0.106621270369053
"HLA.D.AT2:hypoxia.hallmark1",-0.00882114569996305,-0.00366517621393886,-0.113344124671137,-0.0664182113488763,-0.264799895697427,-0.239425349015229,-0.03212845270701,0.02591676607522,-0.0576047007680809,-0.0482635701772928,0.0819953709085375,0.0720151662642099,-0.132200728845985,-0.168880339207498,0.839160839160839,0.0282754088335767,0.0153144569482672,-0.0480621644834788,-0.0754358131381301,-0.0376196785244197,-0.0529341354726868,0.051992399781255,0.122214678245467
"AT.SFTPC:hypoxia.hallmark1",0.0568089073754377,0.0184569455230055,0.0337120336856907,0.0468644622118358,-0.263615300795158,-0.185705794782423,-0.061861371641877,0.0350650878982756,-0.100591209176638,-0.0763353122165886,0.208134141842809,0.188200335987838,-0.259067103682482,-0.215362995897432,0.187812187812188,0.11207453944536,0.128751508645376,0.0389605871989924,-0.0622068236592582,0.0402882479487632,-0.0884632606966131,0.0166230804335299,0.171192354944414
"OxPhos:hypoxia.hallmark1",-0.0041936841778631,-0.0147882206063022,-0.0540389230061387,-0.0490650904446,-0.177242756483544,-0.110395997269256,-0.0473223154260845,-0.00749678203863307,-0.0341561363836943,-0.028607986421098,0.00102642761804722,0.0150554575994635,0.0076462246069352,-0.00513950381551131,0.635364635364635,0.00814185724261153,-0.0138742712955856,-0.030521479558726,-0.0396089507689069,-0.0319266555254511,-0.0180523842298655,0.0247495716991195,0.0607791962198391
"metallothionein:hypoxia.hallmark1",0.0577366329924893,0.0018307631043689,0.15493698630219,0.129846506567794,-0.108105129767322,-0.0407905721575519,0.0163737472595133,0.0234718795349001,-0.0348418312911545,-0.0353485344967121,0.127082026568332,0.08371826069237,-0.0415720446187596,-0.0408278254735155,0.053946053946054,0.0911717246167007,0.128886752674075,0.0860877222417106,0.00718240752889943,0.0937915697801419,-0.0350951828939333,0.0696612560707296,0.069063863168018
"Hypoxia:hypoxia.hallmark1",0.0910857325290364,0.0478086793551936,0.184872966799469,0.124452692113607,0.0228368694117203,0.0199549556392836,0.042276483220571,0.0655011374339336,-0.0202950274136565,0.0163847256055716,0.108761970916736,0.0704337854116266,-0.0826951751856583,-0.0484788182401534,0.023976023976024,0.0925869270193289,0.0863732997958195,0.112055017699326,0.0290121453557801,0.107769212321321,0.021395912525502,0.0578027074141432,0.0576064010558139
"CC.S:hypoxia.hallmark1",0.0120246800009317,0.0531841329284772,0.00629805172748584,0.00148096736379278,-0.0853575547812646,-0.0315195941539018,0.00205664838037467,0.0389534303633784,-0.00516308632339376,-0.00755342209504874,0.106173286125274,0.0752116614741949,-0.134844451621437,-0.140764361100419,0.303696303696304,0.0365277023783962,0.01551962007343,0.0182469580051719,-0.0164842251244045,0.00916136586420879,-0.00635825420922125,0.0236868299455163,0.0826438437636524
